date,tmax_C,tmin_C,precip_mm,rh_max_pct,rh_min_pct,solar_MJ_m2
1996-05-31,30.7,24.2,2.4,89,59,17.0
1996-06-01,32.7,23.2,0.0,94,44,21.62
1996-06-02,33.1,24.7,0.2,81,49,21.36
1996-06-03,32.6,24.4,0.0,86,51,18.92
1996-06-04,29.7,24.0,4.0,92,66,12.11
1996-06-05,31.1,23.0,1.5,98,56,17.56
1996-06-06,32.1,23.8,2.7,90,51,18.67
1996-06-07,30.2,23.7,6.7,93,64,17.47
1996-06-08,30.8,23.2,2.8,94,58,19.03
1996-06-09,32.1,22.9,13.5,96,59,20.99
1996-06-10,29.5,23.3,1.0,96,65,13.26
1996-06-11,30.0,23.8,2.3,93,63,17.89
1996-06-12,30.0,22.8,1.2,97,67,18.24
1996-06-13,31.1,22.8,0.5,97,60,21.56
1996-06-14,31.5,23.5,0.2,93,53,16.05
1996-06-15,31.2,23.9,0.6,90,56,15.41
1996-06-16,31.1,23.1,1.9,97,61,19.77
1996-06-17,31.7,22.9,0.0,94,52,18.27
1996-06-18,32.7,23.7,0.0,91,49,17.42
1996-06-19,34.4,24.8,0.0,88,48,24.3
1996-06-20,35.5,25.0,0.0,89,44,25.08
1996-06-21,31.9,25.0,2.4,90,53,12.05
1996-06-22,30.8,24.4,0.2,94,57,18.38
1996-06-23,33.9,23.4,0.0,90,43,19.65
1996-06-24,32.3,25.0,0.3,85,53,16.18
1996-06-25,32.8,24.3,0.1,87,47,16.76
1996-06-26,33.2,24.9,0.7,82,49,18.24
1996-06-27,31.0,23.8,2.0,91,57,16.93
1996-06-28,32.0,23.2,1.6,92,52,18.49
1996-06-29,32.8,24.0,8.4,91,51,20.84
1996-06-30,32.1,23.5,6.4,94,57,19.01
1996-07-01,29.8,22.9,21.5,97,65,17.13
1996-07-02,28.5,22.5,7.7,98,62,15.89
1996-07-03,31.6,21.8,0.0,86,50,23.65
1996-07-04,31.9,24.2,0.1,82,50,22.56
1996-07-05,30.7,23.3,1.3,91,61,19.88
1996-07-06,30.2,23.0,1.0,90,59,20.14
1996-07-07,29.8,23.0,1.4,95,61,18.4
1996-07-08,30.7,21.9,0.2,99,60,20.32
1996-07-09,31.3,23.9,4.7,93,57,21.34
1996-07-10,30.5,23.1,0.9,93,58,16.46
1996-07-11,30.8,22.7,2.8,93,57,17.83
1996-07-12,30.2,22.7,0.5,94,59,19.36
1996-07-13,31.7,23.6,4.1,95,58,19.74
1996-07-14,29.4,22.7,3.4,96,64,16.09
1996-07-15,30.2,22.7,1.9,95,61,18.1
1996-07-16,30.2,22.5,1.0,96,58,19.68
1996-07-17,31.3,23.3,0.4,90,59,19.24
1996-07-18,30.5,23.1,0.6,94,60,14.81
1996-07-19,31.0,23.2,0.5,94,57,16.47
1996-07-20,30.7,23.5,0.5,91,55,15.11
1996-07-21,30.8,22.9,0.0,89,53,17.41
1996-07-22,32.2,23.1,0.4,90,53,22.55
1996-07-23,32.2,23.7,1.0,94,51,21.22
1996-07-24,31.9,23.7,1.5,89,53,21.06
1996-07-25,30.9,22.8,1.2,94,55,18.4
1996-07-26,28.3,23.0,2.5,92,65,11.38
1996-07-27,29.2,22.8,3.9,90,57,10.6
1996-07-28,30.9,23.0,0.0,84,47,21.68
1996-07-29,31.0,23.8,6.1,94,54,19.44
1996-07-30,29.5,23.0,15.9,95,62,15.5
1996-07-31,28.6,22.4,2.1,98,64,14.9
1996-08-01,28.7,22.5,2.4,96,67,15.39
1996-08-02,30.0,22.0,1.6,95,62,17.58
1996-08-03,29.4,22.3,5.4,96,65,16.3
1996-08-04,26.7,22.2,37.4,96,77,8.74
1996-08-05,27.7,21.3,2.9,98,66,11.11
1996-08-06,29.8,23.2,5.8,97,66,19.01
1996-08-07,29.7,22.6,7.0,98,70,18.75
1996-08-08,29.5,23.9,1.4,93,63,17.37
1996-08-09,30.0,23.0,1.2,94,63,20.56
1996-08-10,29.4,22.8,3.9,95,68,17.65
1996-08-11,28.9,22.3,5.0,96,67,18.75
1996-08-12,30.7,22.3,2.0,98,62,21.31
1996-08-13,27.5,22.1,18.9,97,76,10.64
1996-08-14,27.0,22.4,14.9,96,78,10.73
1996-08-15,28.9,22.3,2.9,96,66,20.11
1996-08-16,29.3,22.9,19.0,97,66,16.41
1996-08-17,23.8,22.2,57.4,99,89,4.48
1996-08-18,28.6,21.6,12.8,99,64,16.15
1996-08-19,26.9,21.9,7.1,97,73,8.9
1996-08-20,28.0,22.4,12.2,97,70,14.09
1996-08-21,27.5,21.8,6.2,97,77,12.43
1996-08-22,29.0,22.0,1.8,98,65,19.66
1996-08-23,29.2,21.9,6.6,98,69,20.7
1996-08-24,29.7,22.3,7.0,99,68,19.42
1996-08-25,24.5,22.3,18.8,98,89,6.57
1996-08-26,26.9,22.0,0.6,96,72,9.75
1996-08-27,29.1,20.9,1.4,100,65,16.71
1996-08-28,28.0,22.2,2.3,98,69,14.81
1996-08-29,29.4,22.8,2.8,93,63,18.58
1996-08-30,27.7,22.4,23.6,97,76,12.25
1996-08-31,24.0,21.6,20.7,99,86,4.31
1996-09-01,28.7,21.5,4.4,98,68,18.29
1996-09-02,29.3,22.0,5.7,99,70,19.58
1996-09-03,27.1,21.8,11.8,98,80,16.1
1996-09-04,29.6,21.9,0.7,98,64,17.48
1996-09-05,28.8,22.5,23.1,96,72,13.76
1996-09-06,28.7,22.2,5.3,96,68,18.11
1996-09-07,29.8,21.7,0.6,99,62,19.34
1996-09-08,28.1,22.8,7.6,97,70,10.8
1996-09-09,29.5,23.0,0.8,95,65,16.58
1996-09-10,29.6,22.8,0.4,94,62,19.31
1996-09-11,28.7,23.3,10.6,94,73,15.71
1996-09-12,27.2,22.0,8.7,97,76,15.58
1996-09-13,28.7,22.0,5.2,97,70,20.85
1996-09-14,29.6,21.9,4.4,98,68,21.11
1996-09-15,28.1,21.7,21.7,98,72,13.68
1996-09-16,28.0,22.1,7.0,98,72,14.65
1996-09-17,29.1,22.0,3.8,100,70,19.99
1996-09-18,29.3,22.8,2.6,98,70,18.31
1996-09-19,28.7,23.0,3.8,96,70,17.97
1996-09-20,30.1,22.1,0.9,98,66,21.09
1996-09-21,30.4,23.0,3.4,99,71,20.67
1996-09-22,29.6,23.7,3.4,96,67,18.28
1996-09-23,28.9,23.1,1.4,97,67,13.94
1996-09-24,30.0,22.4,2.5,97,67,21.68
1996-09-25,30.3,22.8,4.2,97,71,19.49
1996-09-26,27.5,22.8,4.3,98,75,9.71
1996-09-27,28.6,22.4,2.0,98,68,14.2
1996-09-28,30.5,21.6,5.2,98,66,21.95
1996-09-29,26.5,22.4,4.5,98,77,10.0
1996-09-30,28.6,21.7,4.0,98,69,17.33
1996-10-01,30.1,21.7,2.2,100,67,23.09
1996-10-02,30.8,22.1,4.0,100,66,22.49
1996-10-03,27.4,22.9,8.0,98,76,10.22
1996-10-04,29.9,22.3,0.0,99,62,16.51
1996-10-05,30.4,22.8,7.2,95,69,21.83
1996-10-06,29.0,22.8,1.3,98,74,17.0
1996-10-07,29.8,22.6,1.0,98,67,17.13
1996-10-08,29.2,23.0,1.5,97,70,15.9
1996-10-09,30.1,23.0,0.6,99,69,18.5
1996-10-10,30.1,22.7,0.1,97,65,18.87
1996-10-11,30.6,23.0,0.4,99,62,19.49
1996-10-12,29.7,23.2,2.2,95,69,19.77
1996-10-13,25.0,22.5,17.7,98,84,6.87
1996-10-14,28.0,22.2,8.9,99,70,13.26
1996-10-15,31.2,22.4,2.0,98,61,21.92
1996-10-16,29.6,22.6,0.0,97,70,18.17
1996-10-17,30.0,22.6,0.4,98,64,17.82
1996-10-18,30.5,21.3,0.0,98,61,19.93
1996-10-19,31.3,22.2,0.1,98,57,22.73
1996-10-20,29.9,23.0,4.5,96,66,17.91
1996-10-21,30.3,23.0,0.5,95,68,21.87
1996-10-22,31.1,23.2,0.8,95,62,22.94
1996-10-23,31.5,23.1,0.2,96,63,22.48
1996-10-24,31.6,22.4,0.0,97,53,22.58
1996-10-25,31.5,22.7,0.0,96,56,22.68
1996-10-26,30.7,22.9,0.0,94,60,18.01
1996-10-27,31.4,23.4,0.3,95,61,21.14
1996-10-28,32.1,23.2,0.3,92,57,22.19
1996-10-29,32.1,23.9,0.0,94,52,22.28
1996-10-30,32.6,22.9,0.0,95,38,23.54
1996-10-31,32.3,18.2,0.0,83,38,23.95
1996-11-01,32.6,20.3,0.0,89,39,23.72
1996-11-02,32.9,19.1,0.0,84,28,24.38
1996-11-03,32.6,17.3,0.0,79,23,24.64
1996-11-04,32.9,17.4,0.0,77,27,23.93
1996-11-05,32.7,19.3,0.0,78,31,23.65
1996-11-06,33.1,18.2,0.0,78,25,23.71
1996-11-07,33.1,17.5,0.0,73,23,23.86
1996-11-08,33.3,17.7,0.0,77,26,23.76
1996-11-09,34.0,18.2,0.0,75,21,23.91
1996-11-10,32.7,18.6,0.0,57,22,24.03
1996-11-11,32.3,17.8,0.0,60,21,23.81
1996-11-12,32.8,17.1,0.0,72,26,23.5
1996-11-13,33.7,19.4,0.0,72,26,22.73
1996-11-14,34.4,20.3,0.0,70,27,22.85
1996-11-15,34.2,19.6,0.0,77,25,23.18
1996-11-16,33.5,18.4,0.0,77,24,23.27
1996-11-17,33.0,20.1,0.0,75,27,23.07
1996-11-18,32.4,20.6,0.0,93,37,20.68
1996-11-19,33.5,21.3,0.0,85,33,21.87
1996-11-20,34.3,19.8,0.0,74,24,22.79
1996-11-21,34.0,19.6,0.0,68,22,22.99
1996-11-22,33.7,19.0,0.0,61,30,22.5
1996-11-23,34.5,20.2,0.0,79,26,22.39
1996-11-24,34.1,19.1,0.0,72,26,22.37
1996-11-25,34.5,18.8,0.0,74,22,22.51
1996-11-26,33.9,19.3,0.0,75,28,21.57
1996-11-27,34.0,22.1,0.0,88,30,21.34
1996-11-28,33.6,23.0,0.0,83,33,20.9
1996-11-29,34.5,22.5,0.0,76,25,20.68
1996-11-30,34.6,21.3,0.0,91,25,21.07
1996-12-01,34.1,21.2,0.0,82,27,20.96
1996-12-02,34.1,23.4,0.0,86,28,20.55
1996-12-03,34.6,22.5,0.0,89,24,21.24
1996-12-04,34.1,21.8,0.0,85,30,19.86
1996-12-05,34.4,23.3,0.0,86,33,20.45
1996-12-06,34.6,23.4,0.0,85,30,20.4
1996-12-07,34.6,24.1,0.0,86,29,20.63
1996-12-08,33.5,22.7,0.0,77,35,17.61
1996-12-09,33.1,24.1,0.0,82,42,18.55
1996-12-10,34.7,23.1,0.0,90,21,20.27
1996-12-11,34.8,23.1,0.0,83,31,20.36
1996-12-12,35.2,24.2,0.0,87,30,20.38
1996-12-13,35.7,20.1,0.0,71,17,21.42
1996-12-14,35.6,18.2,0.0,47,12,21.94
1996-12-15,35.2,18.2,0.0,48,21,21.51
1996-12-16,34.8,20.8,0.0,84,25,20.95
1996-12-17,35.4,20.5,0.0,68,19,21.19
1996-12-18,35.3,19.0,0.0,52,13,21.69
1996-12-19,34.7,18.5,0.0,46,15,21.71
1996-12-20,34.7,17.9,0.0,42,16,21.72
1996-12-21,34.0,20.3,0.0,83,25,20.2
1996-12-22,33.8,20.3,0.0,77,31,18.29
1996-12-23,34.9,22.8,0.0,77,29,20.46
1996-12-24,35.1,20.6,0.0,38,18,21.6
1996-12-25,34.5,19.4,0.0,37,16,20.81
1996-12-26,35.0,18.8,0.0,42,13,21.3
1996-12-27,34.8,18.3,0.0,42,11,21.92
1996-12-28,35.1,17.4,0.0,52,11,21.63
1996-12-29,35.0,18.8,0.0,54,14,21.01
1996-12-30,35.8,20.8,0.0,33,10,20.2
1996-12-31,35.6,19.0,0.0,45,11,21.39
1997-01-01,34.8,19.9,0.0,65,27,20.33
1997-01-02,35.4,23.4,0.0,89,27,20.08
1997-01-03,36.0,20.4,0.0,34,7,21.74
1997-01-04,35.1,17.9,0.0,34,7,22.2
1997-01-05,35.1,19.2,0.0,82,19,21.14
1997-01-06,34.9,21.7,0.0,76,29,19.5
1997-01-07,36.5,23.9,0.0,80,15,19.78
1997-01-08,37.2,20.6,0.0,41,12,21.28
1997-01-09,35.5,20.2,0.0,53,23,21.24
1997-01-10,34.5,23.7,0.0,79,34,18.97
1997-01-11,34.9,22.8,0.0,92,33,19.02
1997-01-12,35.2,23.8,0.0,86,29,19.7
1997-01-13,35.2,23.8,0.0,86,33,18.72
1997-01-14,34.2,25.0,0.1,87,41,18.12
1997-01-15,36.3,24.2,0.0,87,26,20.06
1997-01-16,35.5,24.9,0.0,81,28,17.72
1997-01-17,36.8,23.9,0.0,88,21,20.33
1997-01-18,36.5,21.3,0.0,63,22,21.09
1997-01-19,36.7,19.5,0.0,45,10,22.52
1997-01-20,35.4,21.5,0.0,73,22,20.39
1997-01-21,34.9,24.7,0.2,78,34,18.52
1997-01-22,36.2,22.3,0.0,56,22,20.18
1997-01-23,36.5,20.8,0.0,51,14,21.7
1997-01-24,36.4,22.2,0.0,31,9,22.32
1997-01-25,36.2,20.6,0.0,29,9,22.62
1997-01-26,36.2,19.6,0.0,32,9,22.7
1997-01-27,36.6,20.9,0.0,24,8,23.17
1997-01-28,36.4,19.3,0.0,38,8,23.34
1997-01-29,36.6,18.7,0.0,33,7,23.6
1997-01-30,35.6,20.9,0.0,15,7,23.66
1997-01-31,34.5,20.4,0.0,16,9,23.57
1997-02-01,34.8,20.5,0.0,19,9,23.55
1997-02-02,35.0,20.8,0.0,18,9,23.37
1997-02-03,35.7,20.7,0.0,17,9,23.46
1997-02-04,35.9,21.2,0.0,17,9,23.43
1997-02-05,36.8,22.0,0.0,17,9,23.65
1997-02-06,36.5,21.8,0.0,20,10,23.59
1997-02-07,36.7,22.2,0.0,20,10,23.71
1997-02-08,36.8,22.6,0.0,16,6,24.12
1997-02-09,35.4,20.8,0.0,13,7,24.4
1997-02-10,35.7,19.9,0.0,13,6,24.54
1997-02-11,35.9,19.9,0.0,12,6,24.58
1997-02-12,35.6,20.6,0.0,10,6,24.75
1997-02-13,36.5,22.3,0.0,14,7,24.56
1997-02-14,35.5,21.6,0.0,16,7,24.69
1997-02-15,34.8,20.3,0.0,18,9,24.74
1997-02-16,35.6,20.1,0.0,19,8,24.76
1997-02-17,36.4,20.3,0.0,20,9,24.91
1997-02-18,36.8,19.1,0.0,30,8,24.88
1997-02-19,37.3,19.4,0.0,24,7,25.06
1997-02-20,36.9,22.0,0.0,14,7,25.32
1997-02-21,36.1,21.4,0.0,15,8,25.38
1997-02-22,36.5,21.2,0.0,20,9,25.14
1997-02-23,37.2,21.7,0.0,20,9,25.14
1997-02-24,37.3,19.7,0.0,31,12,24.86
1997-02-25,37.7,20.6,0.0,35,15,24.59
1997-02-26,38.0,22.4,0.0,60,17,24.37
1997-02-27,37.0,25.2,0.0,70,22,21.3
1997-02-28,36.9,24.7,0.0,80,24,22.13
1997-03-01,34.6,26.2,0.0,72,31,13.26
1997-03-02,37.5,25.1,0.0,86,19,23.53
1997-03-03,37.8,24.4,0.0,24,8,24.61
1997-03-04,37.1,23.7,0.0,14,7,24.57
1997-03-05,37.3,23.4,0.0,16,9,25.48
1997-03-06,37.6,23.6,0.0,19,11,25.39
1997-03-07,37.4,23.4,0.0,22,10,25.69
1997-03-08,37.8,21.9,0.0,34,11,25.75
1997-03-09,38.3,25.2,0.0,28,10,25.71
1997-03-10,37.8,23.3,0.0,48,13,24.07
1997-03-11,38.6,24.1,0.0,54,7,25.37
1997-03-12,38.3,22.5,0.0,31,9,25.98
1997-03-13,38.0,22.4,0.0,63,9,25.28
1997-03-14,37.7,23.8,0.0,55,14,24.68
1997-03-15,38.3,24.5,0.0,59,11,25.19
1997-03-16,37.4,25.4,0.0,43,15,21.66
1997-03-17,39.4,25.0,0.0,55,11,25.33
1997-03-18,37.6,25.9,0.3,71,19,23.21
1997-03-19,38.4,27.4,0.8,62,7,21.87
1997-03-20,38.1,23.6,0.0,85,21,22.05
1997-03-21,39.3,26.7,0.0,71,24,24.7
1997-03-22,38.9,26.6,1.3,74,27,23.63
1997-03-23,33.8,26.3,0.4,79,44,13.05
1997-03-24,35.6,26.0,0.4,80,38,18.02
1997-03-25,32.7,24.1,15.6,91,53,15.47
1997-03-26,31.2,23.6,12.9,95,63,18.4
1997-03-27,34.3,23.9,0.0,91,44,24.65
1997-03-28,34.9,25.0,2.2,84,44,23.37
1997-03-29,34.2,25.3,6.1,82,49,20.97
1997-03-30,30.8,24.3,1.2,90,60,10.25
1997-03-31,34.5,23.6,1.3,96,49,22.17
1997-04-01,35.9,24.8,6.1,88,41,22.32
1997-04-02,32.4,23.9,0.2,93,53,18.0
1997-04-03,33.5,23.3,2.8,93,48,23.88
1997-04-04,34.0,24.4,13.1,90,47,22.69
1997-04-05,33.3,23.4,0.1,95,49,24.37
1997-04-06,35.5,24.3,0.0,87,34,24.44
1997-04-07,35.3,25.0,0.1,82,42,24.01
1997-04-08,35.1,24.1,0.2,88,38,22.78
1997-04-09,37.1,25.2,0.1,79,33,24.79
1997-04-10,37.4,25.8,0.0,74,31,23.95
1997-04-11,36.4,26.9,5.7,79,37,19.89
1997-04-12,34.2,25.3,7.4,86,48,18.85
1997-04-13,35.2,24.2,0.0,89,39,25.37
1997-04-14,37.0,25.9,0.0,78,32,22.19
1997-04-15,37.0,26.3,0.3,76,36,24.43
1997-04-16,36.8,25.6,0.5,81,33,22.88
1997-04-17,34.8,25.9,0.3,79,40,17.28
1997-04-18,36.8,24.3,0.3,89,34,23.11
1997-04-19,36.4,25.5,4.7,82,40,23.0
1997-04-20,34.4,24.4,0.0,89,47,21.48
1997-04-21,33.8,24.8,7.2,85,47,20.88
1997-04-22,29.7,24.4,11.0,93,68,11.74
1997-04-23,30.8,23.5,0.3,97,53,16.63
1997-04-24,34.6,25.1,0.5,81,42,24.28
1997-04-25,36.9,23.6,0.0,93,33,26.23
1997-04-26,35.2,24.9,1.8,86,46,23.35
1997-04-27,33.7,24.0,4.9,91,50,17.82
1997-04-28,32.7,23.5,0.2,95,53,17.28
1997-04-29,34.7,24.1,0.4,89,44,22.95
1997-04-30,34.4,24.2,0.0,89,45,21.63
1997-05-01,35.3,24.6,0.0,89,38,23.39
1997-05-02,34.5,25.0,3.2,86,46,20.57
1997-05-03,32.9,24.4,1.2,91,50,13.83
1997-05-04,34.3,24.2,12.7,94,44,21.79
1997-05-05,30.5,22.8,8.3,97,63,18.43
1997-05-06,32.1,23.8,13.3,95,56,22.09
1997-05-07,30.7,22.8,16.5,98,68,19.14
1997-05-08,30.8,23.9,0.3,96,62,16.84
1997-05-09,31.5,24.3,0.0,93,58,16.96
1997-05-10,33.3,24.3,0.6,91,55,23.47
1997-05-11,33.3,23.9,0.7,94,53,23.11
1997-05-12,34.2,24.9,0.1,87,47,25.09
1997-05-13,34.9,24.6,0.7,88,42,24.28
1997-05-14,34.8,25.1,0.0,87,41,25.04
1997-05-15,35.2,25.3,0.3,79,42,24.03
1997-05-16,34.8,25.2,8.5,86,46,20.97
1997-05-17,33.6,24.8,1.1,90,48,22.03
1997-05-18,33.9,23.9,2.9,94,47,18.0
1997-05-19,34.0,24.8,0.2,89,48,20.85
1997-05-20,34.4,25.0,6.8,88,47,23.7
1997-05-21,32.1,23.8,0.6,92,54,16.28
1997-05-22,34.5,24.0,12.2,90,50,23.55
1997-05-23,33.9,23.6,0.0,95,50,24.92
1997-05-24,32.4,24.1,1.0,90,52,19.59
1997-05-25,34.1,24.6,0.2,89,51,23.0
1997-05-26,33.9,24.9,9.5,89,52,21.67
1997-05-27,32.7,23.6,0.0,93,51,17.9
1997-05-28,31.8,24.5,3.3,93,60,18.37
1997-05-29,31.1,23.0,8.2,97,63,18.5
1997-05-30,31.5,24.1,0.1,95,60,21.55
1997-05-31,31.9,24.0,4.6,92,57,17.63
1997-06-01,31.2,23.3,1.2,96,61,15.44
1997-06-02,32.2,23.6,0.1,94,57,22.03
1997-06-03,33.3,24.4,2.7,89,54,23.14
1997-06-04,31.7,24.5,0.2,89,57,20.0
1997-06-05,28.5,23.7,5.8,93,66,9.99
1997-06-06,31.3,23.4,0.0,93,61,20.5
1997-06-07,33.8,23.6,1.8,95,52,22.71
1997-06-08,33.7,24.0,0.4,96,52,23.2
1997-06-09,33.9,25.1,0.3,93,48,16.83
1997-06-10,31.9,24.5,1.9,93,58,13.38
1997-06-11,30.4,23.3,10.6,97,63,13.01
1997-06-12,27.9,22.8,7.9,97,72,12.54
1997-06-13,27.7,23.1,2.9,96,77,11.57
1997-06-14,27.1,22.8,3.0,98,73,12.34
1997-06-15,29.4,22.0,6.0,98,65,18.31
1997-06-16,30.1,22.0,8.6,99,67,20.44
1997-06-17,29.6,22.8,0.8,99,59,17.37
1997-06-18,31.3,22.5,0.0,96,56,17.42
1997-06-19,31.0,23.5,1.7,93,64,19.77
1997-06-20,31.2,23.2,0.1,96,57,17.45
1997-06-21,30.4,22.9,0.9,97,60,13.85
1997-06-22,32.6,23.6,0.2,95,59,22.6
1997-06-23,30.5,24.2,0.6,89,62,15.93
1997-06-24,28.8,23.3,20.7,95,69,13.49
1997-06-25,29.7,22.8,0.7,96,61,18.1
1997-06-26,30.8,23.0,0.3,97,64,21.47
1997-06-27,30.5,23.1,0.0,94,59,16.78
1997-06-28,31.1,23.9,8.1,94,62,20.02
1997-06-29,30.2,23.0,0.5,97,66,20.68
1997-06-30,29.9,23.6,0.0,91,60,15.98
1997-07-01,30.3,23.3,4.0,93,61,16.68
1997-07-02,28.8,23.4,1.9,92,65,13.36
1997-07-03,30.2,22.3,0.6,98,57,18.84
1997-07-04,29.1,23.6,0.7,90,61,14.46
1997-07-05,29.4,23.5,0.1,84,60,15.7
1997-07-06,29.7,23.4,0.5,86,54,18.18
1997-07-07,30.3,22.9,2.6,90,58,18.58
1997-07-08,29.2,22.8,2.0,92,62,16.25
1997-07-09,31.1,22.8,0.2,89,51,20.0
1997-07-10,31.9,23.9,0.0,88,53,20.91
1997-07-11,28.7,23.1,5.4,97,66,12.35
1997-07-12,28.6,22.6,4.1,97,67,11.4
1997-07-13,32.6,23.5,0.4,96,55,23.92
1997-07-14,32.8,24.2,1.3,91,57,22.78
1997-07-15,30.3,23.2,10.8,96,62,15.87
1997-07-16,29.5,22.7,6.9,95,64,14.28
1997-07-17,29.4,22.0,0.7,94,58,18.43
1997-07-18,28.5,22.5,0.5,82,62,15.59
1997-07-19,29.0,22.5,1.1,85,58,17.59
1997-07-20,29.9,22.8,0.5,89,60,18.42
1997-07-21,27.6,22.6,10.3,96,74,11.11
1997-07-22,28.7,22.6,2.5,93,69,16.96
1997-07-23,30.3,22.7,0.3,96,63,18.85
1997-07-24,28.4,23.3,8.9,94,69,12.48
1997-07-25,30.0,23.3,0.3,95,61,19.58
1997-07-26,31.2,22.9,3.7,94,63,21.85
1997-07-27,31.8,23.5,0.1,95,57,20.43
1997-07-28,29.6,23.9,0.8,89,60,18.23
1997-07-29,29.0,23.1,5.8,96,64,12.52
1997-07-30,25.7,23.0,14.8,97,81,8.47
1997-07-31,25.9,22.3,9.3,95,74,5.94
1997-08-01,28.2,22.1,7.6,96,65,12.52
1997-08-02,30.0,22.0,1.8,96,60,20.33
1997-08-03,30.5,22.7,3.3,96,63,19.82
1997-08-04,29.6,22.8,1.3,97,67,15.4
1997-08-05,29.7,23.1,2.8,96,65,18.82
1997-08-06,29.3,22.7,2.8,94,67,16.32
1997-08-07,29.9,22.9,1.9,94,62,20.24
1997-08-08,30.0,21.8,1.1,95,61,19.39
1997-08-09,30.1,23.3,11.2,92,64,17.85
1997-08-10,28.4,23.0,8.1,97,70,13.74
1997-08-11,30.0,22.8,0.9,96,60,20.01
1997-08-12,28.8,23.5,3.2,93,67,14.77
1997-08-13,28.8,22.6,9.4,96,67,17.38
1997-08-14,29.7,22.5,0.3,95,66,18.94
1997-08-15,27.7,22.7,8.6,96,75,11.26
1997-08-16,29.3,22.5,8.3,97,65,15.94
1997-08-17,28.8,22.6,8.0,98,69,14.04
1997-08-18,29.7,23.0,1.1,98,64,18.73
1997-08-19,27.9,22.8,6.9,95,73,13.54
1997-08-20,29.5,22.4,5.8,98,65,19.71
1997-08-21,29.6,22.4,7.0,99,69,18.05
1997-08-22,27.6,22.5,20.6,98,77,15.4
1997-08-23,29.4,22.5,0.5,93,68,19.56
1997-08-24,30.5,22.7,4.1,96,67,22.27
1997-08-25,29.3,22.9,9.6,97,69,14.86
1997-08-26,28.5,22.8,7.5,97,70,18.37
1997-08-27,30.1,22.0,1.4,98,70,22.19
1997-08-28,30.6,23.3,1.9,97,64,21.68
1997-08-29,29.0,23.1,7.6,98,71,16.05
1997-08-30,25.1,22.4,49.4,98,85,5.97
1997-08-31,30.6,22.0,0.6,98,65,22.06
1997-09-01,29.7,22.3,9.9,98,72,18.89
1997-09-02,29.1,22.7,6.9,98,70,17.05
1997-09-03,28.3,23.3,3.4,96,72,13.62
1997-09-04,28.2,22.2,18.4,98,73,13.89
1997-09-05,29.4,22.1,5.5,100,69,18.83
1997-09-06,29.8,22.5,7.9,99,73,20.7
1997-09-07,29.5,22.9,3.8,97,69,18.41
1997-09-08,29.0,22.9,11.2,98,72,16.49
1997-09-09,28.1,22.3,12.7,98,70,13.69
1997-09-10,30.0,21.8,3.7,98,71,21.61
1997-09-11,29.1,22.8,0.8,99,73,15.21
1997-09-12,29.6,22.4,6.0,98,69,20.34
1997-09-13,30.0,22.3,4.0,99,69,21.14
1997-09-14,30.3,22.8,0.9,98,65,19.69
1997-09-15,30.9,23.3,1.0,97,67,22.56
1997-09-16,30.3,22.4,3.6,97,65,18.33
1997-09-17,28.9,22.6,14.1,96,72,15.26
1997-09-18,27.1,22.1,16.5,97,74,12.05
1997-09-19,29.3,22.0,5.1,99,77,20.79
1997-09-20,30.2,22.5,5.4,99,69,21.76
1997-09-21,30.7,23.1,0.0,97,64,17.89
1997-09-22,31.4,24.2,3.8,97,68,22.38
1997-09-23,28.9,22.7,8.4,98,77,15.99
1997-09-24,29.2,22.7,2.9,98,68,15.29
1997-09-25,28.9,23.0,2.5,96,69,12.57
1997-09-26,30.4,23.2,0.2,97,65,19.62
1997-09-27,31.0,23.1,5.1,97,66,21.11
1997-09-28,31.1,24.3,0.9,96,66,21.79
1997-09-29,31.0,23.6,2.0,96,65,22.27
1997-09-30,30.7,23.8,1.5,96,68,19.94
1997-10-01,30.3,23.0,3.9,96,77,19.59
1997-10-02,31.2,24.0,0.5,98,68,19.38
1997-10-03,30.8,24.0,1.3,95,68,18.33
1997-10-04,29.1,23.0,9.9,96,73,16.58
1997-10-05,29.2,23.2,3.2,98,72,17.07
1997-10-06,30.8,22.5,1.1,98,68,21.84
1997-10-07,30.1,23.4,6.7,98,71,18.79
1997-10-08,31.4,23.2,0.1,97,62,21.78
1997-10-09,32.7,24.1,0.0,98,59,24.06
1997-10-10,30.0,24.2,1.5,94,68,16.08
1997-10-11,30.4,22.9,0.1,96,67,18.84
1997-10-12,31.7,23.5,0.1,97,63,22.66
1997-10-13,31.5,24.3,0.0,93,61,19.79
1997-10-14,30.1,23.7,2.1,96,72,15.78
1997-10-15,31.1,23.6,0.1,97,63,20.45
1997-10-16,31.7,24.0,0.4,96,64,22.19
1997-10-17,31.1,23.9,1.9,93,67,19.51
1997-10-18,30.4,23.3,14.7,97,70,17.72
1997-10-19,30.0,22.7,0.1,98,67,14.01
1997-10-20,30.3,23.6,0.0,97,67,19.61
1997-10-21,30.2,23.2,0.5,98,64,16.84
1997-10-22,30.9,23.3,0.2,94,66,20.98
1997-10-23,31.4,23.9,0.2,97,67,21.05
1997-10-24,31.7,24.0,0.5,95,63,20.31
1997-10-25,32.1,24.2,1.4,94,56,19.23
1997-10-26,33.0,24.1,2.2,94,56,22.23
1997-10-27,32.1,24.0,0.0,94,58,17.96
1997-10-28,32.9,24.0,0.0,96,54,21.61
